12.0,0.9356281312572854
26.0,0.9123595782365636
35.0,0.9276852914647296
45.0,0.9265527507918802
55.0,0.9375499986667377
64.0,0.9261209424259879
74.0,0.8949301648732151
83.0,0.8683893136145792
93.0,0.8341462701469089
103.0,0.7985612061701972
112.0,0.7577598564189053
122.0,0.7286288492778747
132.0,0.7271863585079137
142.0,0.7457881736793631
151.0,0.7303423854604086
161.0,0.6862215385719105
171.0,0.6241794613730894
180.0,0.5889821729050889
190.0,0.5913543776789009
200.0,0.6621178142898739
209.0,0.758748970345265
219.0,0.8631917515824628
229.0,0.9904039579888602
238.0,1.0551777101512332
248.0,1.082866566110525
258.0,1.0417773274553446
267.0,0.9640020746865641
277.0,0.899944442729661
287.0,1.0475208828467335
296.0,1.0335376142163382
306.0,1.0647065323364933
316.0,1.077311468424986
325.0,1.0538500842150178
335.0,1.0930690737551767
345.0,1.1420157617125957
355.0,1.147606204235582
364.0,1.0966767983321248
374.0,1.0763363786474933
384.0,1.0800925886237718
393.0,1.0875201147565041
403.0,1.1538630767989762
412.0,1.2278843593759146
422.0,1.2791012469699183
432.0,1.3120213412898436
441.0,1.4640355186948164
451.0,1.643684884641822
461.0,1.7362603491412227
470.0,1.7034083479894069
480.0,1.7307223925286228
490.0,1.7184004189943622
500.0,1.7589201232574492
509.0,1.6980282683159313
519.0,1.4443683740652866
528.0,1.408190328045183
538.0,1.3108012816594283
548.0,1.4161214637170074
557.0,1.3834377470634522
567.0,1.2193030796319675
577.0,1.052853266129711
587.0,0.9747820269167872
596.0,1.0921538353180837
606.0,1.291743008496659
615.0,1.3567977004697496
625.0,1.4184851074297538
635.0,1.4628055236428388
644.0,1.3794564146793475
654.0,1.2134661099511597
664.0,1.0175460677532
673.0,0.8510581648747634
683.0,0.705691150575094
693.0,0.5673623181001713
703.0,0.6310309025713401
712.0,0.6033241251599343
722.0,0.5739337940912697
732.0,0.5013980454688669
741.0,0.4817675788178362
751.0,0.4870318264754368
761.0,0.4593473631142341
770.0,0.5329165037789692
780.0,0.5953150426454886
790.0,0.6312685640834652
799.0,0.681322243875833
